2019-05-19 18:19:15
sign_sgd_majority_two-point_log-reg_var-step_20_2,0_1
it: 433, loss: 652.3181456353299, stepsize: 0.09611386626644254
it: 434, loss: 645.5331833168082, stepsize: 0.09600307214746386
it: 435, loss: 638.4881488689707, stepsize: 0.09589266029707683
it: 436, loss: 631.9955303792098, stepsize: 0.09578262852211514
it: 437, loss: 625.4203280211589, stepsize: 0.09567297464698797
it: 438, loss: 618.7976589798293, stepsize: 0.09556369651349932
it: 439, loss: 612.4134992249924, stepsize: 0.09545479198066953
it: 440, loss: 605.4433777389702, stepsize: 0.09534625892455924
it: 441, loss: 598.6637682903493, stepsize: 0.09523809523809523
it: 442, loss: 591.9177137592011, stepsize: 0.09513029883089881
it: 443, loss: 585.304381870684, stepsize: 0.09502286762911598
it: 444, loss: 578.7234080830452, stepsize: 0.0949157995752499
it: 445, loss: 572.3007999526, stepsize: 0.09480909262799544
it: 446, loss: 566.0728596604101, stepsize: 0.09470274476207569
it: 447, loss: 559.9265656065337, stepsize: 0.09459675396808043
it: 448, loss: 553.5364487560713, stepsize: 0.0944911182523068
it: 449, loss: 547.2367924978673, stepsize: 0.09438583563660174
it: 450, loss: 540.9873640075533, stepsize: 0.09428090415820634
it: 451, loss: 534.959913407107, stepsize: 0.09417632186960222
it: 452, loss: 528.7995592885951, stepsize: 0.09407208683835973
it: 453, loss: 522.8518056356961, stepsize: 0.09396819714698791
it: 454, loss: 516.9625019808755, stepsize: 0.09386465089278642
it: 455, loss: 510.9115540981172, stepsize: 0.09376144618769908
it: 456, loss: 505.1007751589982, stepsize: 0.0936585811581694
it: 457, loss: 499.1378452030201, stepsize: 0.0935560539449976
it: 458, loss: 493.41450756499853, stepsize: 0.09345386270319955
it: 459, loss: 487.5295983603029, stepsize: 0.09335200560186732
it: 460, loss: 481.8838351956758, stepsize: 0.09325048082403138
it: 461, loss: 476.0857249805607, stepsize: 0.09314928656652446
it: 462, loss: 470.3359036468076, stepsize: 0.09304842103984709
it: 463, loss: 464.9101828600861, stepsize: 0.09294788246803462
it: 464, loss: 459.1410694001945, stepsize: 0.09284766908852593
it: 465, loss: 453.6865189137599, stepsize: 0.09274777915203367
it: 466, loss: 448.1034743562654, stepsize: 0.0926482109224159
it: 467, loss: 442.7583574512254, stepsize: 0.09254896267654951
it: 468, loss: 437.22217664502546, stepsize: 0.09245003270420485
it: 469, loss: 432.0064001993277, stepsize: 0.09235141930792204
it: 470, loss: 426.5050130171786, stepsize: 0.0922531208028885
it: 471, loss: 421.2940863399675, stepsize: 0.09215513551681828
it: 472, loss: 415.95081363441545, stepsize: 0.09205746178983235
it: 473, loss: 410.81501995372605, stepsize: 0.09196009797434057
it: 474, loss: 405.66112600360617, stepsize: 0.09186304243492507
it: 475, loss: 400.4613806794993, stepsize: 0.0917662935482247
it: 476, loss: 395.3056079071973, stepsize: 0.09166984970282113
it: 477, loss: 390.325129800301, stepsize: 0.09157370929912602
it: 478, loss: 385.21697636626925, stepsize: 0.09147787074926965
it: 479, loss: 380.313800605096, stepsize: 0.09138233247699076
it: 480, loss: 375.40962006003497, stepsize: 0.09128709291752768
it: 481, loss: 370.68473139551753, stepsize: 0.09119215051751065
it: 482, loss: 365.63412441429307, stepsize: 0.09109750373485538
it: 483, loss: 360.7532348629823, stepsize: 0.09100315103865801
it: 484, loss: 356.05348492315863, stepsize: 0.09090909090909091
it: 485, loss: 351.422969545221, stepsize: 0.09081532183729997
it: 486, loss: 346.5779951541707, stepsize: 0.09072184232530289
it: 487, loss: 341.80188962702425, stepsize: 0.09062865088588876
it: 488, loss: 337.07571400215375, stepsize: 0.09053574604251853
it: 489, loss: 332.5979083975059, stepsize: 0.09044312632922691
it: 490, loss: 327.8965738629117, stepsize: 0.09035079029052513
it: 491, loss: 323.40159293544093, stepsize: 0.09025873648130484
it: 492, loss: 318.8752093323453, stepsize: 0.09016696346674323
it: 493, loss: 314.4499234645364, stepsize: 0.09007546982220899
it: 494, loss: 309.99758787752927, stepsize: 0.0899842541331695
it: 495, loss: 305.64594840394835, stepsize: 0.08989331499509895
it: 496, loss: 301.2627746629381, stepsize: 0.08980265101338746
it: 497, loss: 296.98877069730224, stepsize: 0.08971226080325131
it: 498, loss: 292.6787546605358, stepsize: 0.08962214298964417
it: 499, loss: 288.4775111267492, stepsize: 0.08953229620716904
Master: sending signal to all workers to stop.
