2019-05-19 18:19:11
sign_sgd_majority_two-point_log-reg_var-step_20_1,0_1
it: 436, loss: 9509.49795075111, stepsize: 0.04789131426105757
it: 437, loss: 9490.744786293331, stepsize: 0.047836487323493986
it: 438, loss: 9472.072330964378, stepsize: 0.04778184825674966
it: 439, loss: 9453.416134381438, stepsize: 0.047727395990334764
it: 440, loss: 9434.83170540644, stepsize: 0.04767312946227962
it: 441, loss: 9416.242733670446, stepsize: 0.047619047619047616
it: 442, loss: 9397.725226016451, stepsize: 0.047565149415449405
it: 443, loss: 9379.23487936772, stepsize: 0.04751143381455799
it: 444, loss: 9360.815641244371, stepsize: 0.04745789978762495
it: 445, loss: 9342.39148893104, stepsize: 0.04740454631399772
it: 446, loss: 9324.038149371509, stepsize: 0.04735137238103784
it: 447, loss: 9305.71142053253, stepsize: 0.047298376984040214
it: 448, loss: 9287.439342282203, stepsize: 0.0472455591261534
it: 449, loss: 9269.193598355885, stepsize: 0.04719291781830087
it: 450, loss: 9251.018003167741, stepsize: 0.04714045207910317
it: 451, loss: 9232.836958319662, stepsize: 0.04708816093480111
it: 452, loss: 9214.741500989849, stepsize: 0.047036043419179864
it: 453, loss: 9196.640413190806, stepsize: 0.046984098573493956
it: 454, loss: 9178.624563734962, stepsize: 0.04693232544639321
it: 455, loss: 9160.602905134747, stepsize: 0.04688072309384954
it: 456, loss: 9142.666139383316, stepsize: 0.0468292905790847
it: 457, loss: 9124.723387909857, stepsize: 0.0467780269724988
it: 458, loss: 9106.849584515208, stepsize: 0.046726931351599776
it: 459, loss: 9088.989611936815, stepsize: 0.04667600280093366
it: 460, loss: 9071.205091292552, stepsize: 0.04662524041201569
it: 461, loss: 9053.466959712694, stepsize: 0.04657464328326223
it: 462, loss: 9035.773105921839, stepsize: 0.046524210519923545
it: 463, loss: 9018.055281465327, stepsize: 0.04647394123401731
it: 464, loss: 9000.396970988348, stepsize: 0.046423834544262965
it: 465, loss: 8982.764725817024, stepsize: 0.04637388957601683
it: 466, loss: 8965.200311935552, stepsize: 0.04632410546120795
it: 467, loss: 8947.659846282091, stepsize: 0.046274481338274755
it: 468, loss: 8930.186899281302, stepsize: 0.046225016352102424
it: 469, loss: 8912.706930431146, stepsize: 0.04617570965396102
it: 470, loss: 8895.294225567703, stepsize: 0.04612656040144425
it: 471, loss: 8877.893938384585, stepsize: 0.04607756775840914
it: 472, loss: 8860.560649295303, stepsize: 0.04602873089491617
it: 473, loss: 8843.242016631659, stepsize: 0.045980048987170286
it: 474, loss: 8825.983375925123, stepsize: 0.04593152121746254
it: 475, loss: 8808.741966103824, stepsize: 0.04588314677411235
it: 476, loss: 8791.561386166131, stepsize: 0.045834924851410566
it: 477, loss: 8774.427755191484, stepsize: 0.04578685464956301
it: 478, loss: 8757.28040057531, stepsize: 0.045738935374634825
it: 479, loss: 8740.18783309888, stepsize: 0.04569116623849538
it: 480, loss: 8723.161164855905, stepsize: 0.04564354645876384
it: 481, loss: 8706.126587499955, stepsize: 0.04559607525875532
it: 482, loss: 8689.172679677653, stepsize: 0.04554875186742769
it: 483, loss: 8672.21071051009, stepsize: 0.045501575519329006
it: 484, loss: 8655.314141593006, stepsize: 0.045454545454545456
it: 485, loss: 8638.439285624867, stepsize: 0.045407660918649985
it: 486, loss: 8621.629544889474, stepsize: 0.045360921162651446
it: 487, loss: 8604.811451950838, stepsize: 0.04531432544294438
it: 488, loss: 8588.058244511984, stepsize: 0.045267873021259265
it: 489, loss: 8571.326296139934, stepsize: 0.045221563164613454
it: 490, loss: 8554.645446404751, stepsize: 0.045175395145262566
it: 491, loss: 8537.982961228223, stepsize: 0.04512936824065242
it: 492, loss: 8521.371363644623, stepsize: 0.045083481733371615
it: 493, loss: 8504.812565774413, stepsize: 0.04503773491110449
it: 494, loss: 8488.25392728245, stepsize: 0.04499212706658475
it: 495, loss: 8471.718336003469, stepsize: 0.044946657497549475
it: 496, loss: 8455.261355491755, stepsize: 0.04490132550669373
it: 497, loss: 8438.795319387382, stepsize: 0.04485613040162566
it: 498, loss: 8422.407614681946, stepsize: 0.04481107149482209
it: 499, loss: 8406.04255814135, stepsize: 0.04476614810358452
Master: sending signal to all workers to stop.
