2019-05-19 18:19:07
sign_sgd_majority_two-point_log-reg_var-step_20_0,5_1
it: 436, loss: 19332.986340714873, stepsize: 0.023945657130528784
it: 437, loss: 19318.833247015667, stepsize: 0.023918243661746993
it: 438, loss: 19304.695681273915, stepsize: 0.02389092412837483
it: 439, loss: 19290.579586497755, stepsize: 0.023863697995167382
it: 440, loss: 19276.48653563604, stepsize: 0.02383656473113981
it: 441, loss: 19262.415142164256, stepsize: 0.023809523809523808
it: 442, loss: 19248.35884341977, stepsize: 0.023782574707724703
it: 443, loss: 19234.339300129574, stepsize: 0.023755716907278995
it: 444, loss: 19220.33487572869, stepsize: 0.023728949893812475
it: 445, loss: 19206.351479166726, stepsize: 0.02370227315699886
it: 446, loss: 19192.39083842599, stepsize: 0.02367568619051892
it: 447, loss: 19178.451078549577, stepsize: 0.023649188492020107
it: 448, loss: 19164.526183196485, stepsize: 0.0236227795630767
it: 449, loss: 19150.630887191837, stepsize: 0.023596458909150436
it: 450, loss: 19136.763368092208, stepsize: 0.023570226039551584
it: 451, loss: 19122.910186171026, stepsize: 0.023544080467400554
it: 452, loss: 19109.071437811483, stepsize: 0.023518021709589932
it: 453, loss: 19095.26855209787, stepsize: 0.023492049286746978
it: 454, loss: 19081.47996336297, stepsize: 0.023466162723196606
it: 455, loss: 19067.712044056007, stepsize: 0.02344036154692477
it: 456, loss: 19053.965802787727, stepsize: 0.02341464528954235
it: 457, loss: 19040.240093839842, stepsize: 0.0233890134862494
it: 458, loss: 19026.528441977298, stepsize: 0.023363465675799888
it: 459, loss: 19012.85213952462, stepsize: 0.02333800140046683
it: 460, loss: 18999.189762140202, stepsize: 0.023312620206007845
it: 461, loss: 18985.547649663782, stepsize: 0.023287321641631116
it: 462, loss: 18971.926967061434, stepsize: 0.023262105259961773
it: 463, loss: 18958.32607446881, stepsize: 0.023236970617008655
it: 464, loss: 18944.746647813095, stepsize: 0.023211917272131483
it: 465, loss: 18931.186877778255, stepsize: 0.023186944788008416
it: 466, loss: 18917.648441254114, stepsize: 0.023162052730603976
it: 467, loss: 18904.129529365913, stepsize: 0.023137240669137377
it: 468, loss: 18890.631820001763, stepsize: 0.023112508176051212
it: 469, loss: 18877.15350467246, stepsize: 0.02308785482698051
it: 470, loss: 18863.703631387278, stepsize: 0.023063280200722125
it: 471, loss: 18850.25829254916, stepsize: 0.02303878387920457
it: 472, loss: 18836.841258618573, stepsize: 0.023014365447458086
it: 473, loss: 18823.443363859307, stepsize: 0.022990024493585143
it: 474, loss: 18810.073619699593, stepsize: 0.02296576060873127
it: 475, loss: 18796.716610973377, stepsize: 0.022941573387056175
it: 476, loss: 18783.378176627342, stepsize: 0.022917462425705283
it: 477, loss: 18770.05237647753, stepsize: 0.022893427324781505
it: 478, loss: 18756.754450471097, stepsize: 0.022869467687317412
it: 479, loss: 18743.475294490596, stepsize: 0.02284558311924769
it: 480, loss: 18730.2165752065, stepsize: 0.02282177322938192
it: 481, loss: 18716.97650324809, stepsize: 0.02279803762937766
it: 482, loss: 18703.756746470375, stepsize: 0.022774375933713845
it: 483, loss: 18690.555515579625, stepsize: 0.022750787759664503
it: 484, loss: 18677.3744796168, stepsize: 0.022727272727272728
it: 485, loss: 18664.211849348514, stepsize: 0.022703830459324992
it: 486, loss: 18651.069294997054, stepsize: 0.022680460581325723
it: 487, loss: 18637.945027379257, stepsize: 0.02265716272147219
it: 488, loss: 18624.833295526038, stepsize: 0.022633936510629633
it: 489, loss: 18611.754569795063, stepsize: 0.022610781582306727
it: 490, loss: 18598.68826977816, stepsize: 0.022587697572631283
it: 491, loss: 18585.640024311986, stepsize: 0.02256468412032621
it: 492, loss: 18572.6041116079, stepsize: 0.022541740866685808
it: 493, loss: 18559.600913127295, stepsize: 0.022518867455552247
it: 494, loss: 18546.602564843946, stepsize: 0.022496063533292376
it: 495, loss: 18533.63678575517, stepsize: 0.022473328748774737
it: 496, loss: 18520.683132913047, stepsize: 0.022450662753346864
it: 497, loss: 18507.747196187443, stepsize: 0.02242806520081283
it: 498, loss: 18494.830427615754, stepsize: 0.022405535747411044
it: 499, loss: 18481.925359484332, stepsize: 0.02238307405179226
Master: sending signal to all workers to stop.
