2019-05-19 18:19:04
sign_sgd_majority_two-point_log-reg_var-step_20_0,1_1
it: 435, loss: 30423.605357521003, stepsize: 0.004794633014853842
it: 436, loss: 30419.8209152244, stepsize: 0.004789131426105757
it: 437, loss: 30416.04112611914, stepsize: 0.004783648732349399
it: 438, loss: 30412.267382871745, stepsize: 0.004778184825674966
it: 439, loss: 30408.496806701864, stepsize: 0.004772739599033477
it: 440, loss: 30404.732241632177, stepsize: 0.0047673129462279615
it: 441, loss: 30400.97081565442, stepsize: 0.004761904761904762
it: 442, loss: 30397.215366396074, stepsize: 0.004756514941544941
it: 443, loss: 30393.463028576105, stepsize: 0.0047511433814557994
it: 444, loss: 30389.716633465858, stepsize: 0.004745789978762496
it: 445, loss: 30385.974765033545, stepsize: 0.004740454631399773
it: 446, loss: 30382.235922151973, stepsize: 0.0047351372381037845
it: 447, loss: 30378.503016616323, stepsize: 0.004729837698404022
it: 448, loss: 30374.77310988579, stepsize: 0.00472455591261534
it: 449, loss: 30371.049107293886, stepsize: 0.004719291781830087
it: 450, loss: 30367.328077074646, stepsize: 0.004714045207910317
it: 451, loss: 30363.612918138944, stepsize: 0.004708816093480111
it: 452, loss: 30359.9007054517, stepsize: 0.004703604341917986
it: 453, loss: 30356.194331539806, stepsize: 0.004698409857349396
it: 454, loss: 30352.490878055538, stepsize: 0.004693232544639321
it: 455, loss: 30348.793231180083, stepsize: 0.004688072309384954
it: 456, loss: 30345.098479210024, stepsize: 0.00468292905790847
it: 457, loss: 30341.409502018763, stepsize: 0.00467780269724988
it: 458, loss: 30337.72339450466, stepsize: 0.004672693135159978
it: 459, loss: 30334.043030270797, stepsize: 0.004667600280093366
it: 460, loss: 30330.36551077522, stepsize: 0.004662524041201569
it: 461, loss: 30326.693703387882, stepsize: 0.004657464328326223
it: 462, loss: 30323.024716084874, stepsize: 0.004652421051992354
it: 463, loss: 30319.361410039834, stepsize: 0.0046473941234017315
it: 464, loss: 30315.700899705636, stepsize: 0.004642383454426297
it: 465, loss: 30312.046040096102, stepsize: 0.004637388957601683
it: 466, loss: 30308.393952100123, stepsize: 0.004632410546120795
it: 467, loss: 30304.74607644299, stepsize: 0.004627448133827475
it: 468, loss: 30301.103763398532, stepsize: 0.004622501635210242
it: 469, loss: 30297.46422918093, stepsize: 0.004617570965396102
it: 470, loss: 30293.83022790648, stepsize: 0.004612656040144426
it: 471, loss: 30290.200383913052, stepsize: 0.004607756775840914
it: 472, loss: 30286.573241038586, stepsize: 0.004602873089491617
it: 473, loss: 30282.95162965169, stepsize: 0.004598004898717029
it: 474, loss: 30279.33269634938, stepsize: 0.004593152121746254
it: 475, loss: 30275.719265518474, stepsize: 0.004588314677411235
it: 476, loss: 30272.10848999367, stepsize: 0.004583492485141057
it: 477, loss: 30268.501795128388, stepsize: 0.004578685464956301
it: 478, loss: 30264.900517756807, stepsize: 0.0045738935374634825
it: 479, loss: 30261.301903947704, stepsize: 0.004569116623849539
it: 480, loss: 30257.70867942194, stepsize: 0.004564354645876384
it: 481, loss: 30254.119483290644, stepsize: 0.004559607525875533
it: 482, loss: 30250.532875801513, stepsize: 0.00455487518674277
it: 483, loss: 30246.951657406935, stepsize: 0.004550157551932901
it: 484, loss: 30243.37300586144, stepsize: 0.004545454545454546
it: 485, loss: 30239.79971580552, stepsize: 0.004540766091864999
it: 486, loss: 30236.228971043005, stepsize: 0.004536092116265145
it: 487, loss: 30232.663560435398, stepsize: 0.004531432544294438
it: 488, loss: 30229.100673799414, stepsize: 0.004526787302125927
it: 489, loss: 30225.54309425018, stepsize: 0.004522156316461346
it: 490, loss: 30221.988017581265, stepsize: 0.004517539514526257
it: 491, loss: 30218.438221193748, stepsize: 0.004512936824065243
it: 492, loss: 30214.890906822355, stepsize: 0.004508348173337161
it: 493, loss: 30211.34884618617, stepsize: 0.00450377349111045
it: 494, loss: 30207.809246925728, stepsize: 0.0044992127066584755
it: 495, loss: 30204.273507935737, stepsize: 0.0044946657497549475
it: 496, loss: 30200.741617536485, stepsize: 0.004490132550669373
it: 497, loss: 30197.21356410703, stepsize: 0.004485613040162566
it: 498, loss: 30193.69057811816, stepsize: 0.0044811071494822085
it: 499, loss: 30190.171404720506, stepsize: 0.0044766148103584525
Master: sending signal to all workers to stop.
